Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,7408,38,3,36020,543.19,0.000%,24.69333,11.17,251.32,463.0
TOTAL,7408,38,3,36020,543.19,0.000%,24.69333,11.17,251.32,463.0
