Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11301,25,4,28574,455.98,0.000%,37.59544,16.15,210.16,440.0
TOTAL,11301,25,4,28574,455.98,0.000%,37.59544,16.15,210.16,440.0
