Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7249,41,3,38749,602.60,0.000%,23.85199,10.78,26.58,463.0
TOTAL,7249,41,3,38749,602.60,0.000%,23.85199,10.78,26.58,463.0
