Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,23956,37,3,120012,1035.23,0.004%,26.58098,11.42,12.74,440.1
TOTAL,23956,37,3,120012,1035.23,0.004%,26.58098,11.42,12.74,440.1
