Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6270,45,3,21362,569.11,0.000%,20.89840,9.45,9.71,463.0
TOTAL,6270,45,3,21362,569.11,0.000%,20.89840,9.45,9.71,463.0
