Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,17468,16,3,9256,136.89,0.000%,58.22356,26.33,64.48,463.0
TOTAL,17468,16,3,9256,136.89,0.000%,58.22356,26.33,64.48,463.0
