Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8703,32,4,25233,407.38,0.000%,29.00894,13.12,295.25,463.0
TOTAL,8703,32,4,25233,407.38,0.000%,29.00894,13.12,295.25,463.0
