Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,7383,38,3,28641,469.56,0.000%,24.60803,11.13,250.45,463.0
TOTAL,7383,38,3,28641,469.56,0.000%,24.60803,11.13,250.45,463.0
