Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4808,12,4,173,11.43,0.000%,78.78351,33.85,38.85,440.0
TOTAL,4808,12,4,173,11.43,0.000%,78.78351,33.85,38.85,440.0
