Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,6480,44,3,27287,500.13,0.000%,21.58460,9.76,219.68,463.0
TOTAL,6480,44,3,27287,500.13,0.000%,21.58460,9.76,219.68,463.0
