Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5154,58,4,30450,760.16,0.000%,16.58979,7.50,168.85,463.0
TOTAL,5154,58,4,30450,760.16,0.000%,16.58979,7.50,168.85,463.0
