Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,12960,22,3,25128,324.97,0.000%,41.21718,18.64,419.50,463.0
TOTAL,12960,22,3,25128,324.97,0.000%,41.21718,18.64,419.50,463.0
