Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,3302,100,3,42282,1290.98,0.000%,9.77672,4.42,10.83,463.0
TOTAL,3302,100,3,42282,1290.98,0.000%,9.77672,4.42,10.83,463.0
