Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8549,33,3,25338,481.18,0.000%,28.49591,12.88,13.19,463.0
TOTAL,8549,33,3,25338,481.18,0.000%,28.49591,12.88,13.19,463.0
