Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2507,47,4,7053,317.02,0.000%,20.28810,9.17,10.10,463.0
TOTAL,2507,47,4,7053,317.02,0.000%,20.28810,9.17,10.10,463.0
