Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,3042,107,4,45760,1232.06,0.000%,9.17179,4.15,10.16,463.0
TOTAL,3042,107,4,45760,1232.06,0.000%,9.17179,4.15,10.16,463.0
