Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8439,34,3,45124,578.87,0.000%,27.74490,12.54,282.38,463.0
TOTAL,8439,34,3,45124,578.87,0.000%,27.74490,12.54,282.38,463.0
