Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,2968,102,14,35658,993.48,0.000%,9.60527,4.34,10.64,463.0
TOTAL,2968,102,14,35658,993.48,0.000%,9.60527,4.34,10.64,463.0
