Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8281,34,3,34472,512.49,0.000%,27.60352,12.48,280.94,463.0
TOTAL,8281,34,3,34472,512.49,0.000%,27.60352,12.48,280.94,463.0
