Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11462,25,4,55039,578.85,0.000%,38.20769,17.28,389.13,463.0
TOTAL,11462,25,4,55039,578.85,0.000%,38.20769,17.28,389.13,463.0
