Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,14363,20,4,4706,102.69,0.000%,47.06094,20.22,261.36,440.0
TOTAL,14363,20,4,4706,102.69,0.000%,47.06094,20.22,261.36,440.0
