Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3086,95,3,38109,1339.45,0.000%,10.28471,4.65,104.68,463.0
TOTAL,3086,95,3,38109,1339.45,0.000%,10.28471,4.65,104.68,463.0
