Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,4340,69,3,18787,591.62,0.000%,13.80227,6.24,140.48,463.0
TOTAL,4340,69,3,18787,591.62,0.000%,13.80227,6.24,140.48,463.0
