Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6266,47,5,18483,386.84,0.000%,20.09854,9.09,204.56,463.0
TOTAL,6266,47,5,18483,386.84,0.000%,20.09854,9.09,204.56,463.0
