Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,10435,27,4,30157,399.17,0.000%,34.78368,15.73,354.02,463.0
TOTAL,10435,27,4,30157,399.17,0.000%,34.78368,15.73,354.02,463.0
