Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,7698,39,3,24224,397.15,0.000%,24.06039,10.88,244.88,463.0
TOTAL,7698,39,3,24224,397.15,0.000%,24.06039,10.88,244.88,463.0
