Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8454,45,3,102657,1332.10,0.000%,21.07168,9.53,214.46,463.0
TOTAL,8454,45,3,102657,1332.10,0.000%,21.07168,9.53,214.46,463.0
