Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,25274,11,3,2550,66.41,0.000%,84.25004,36.20,38.42,440.0
TOTAL,25274,11,3,2550,66.41,0.000%,84.25004,36.20,38.42,440.0
