Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,6480,43,3,18777,437.12,0.000%,21.57864,9.76,10.03,463.0
TOTAL,6480,43,3,18777,437.12,0.000%,21.57864,9.76,10.03,463.0
