Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,14171,19,3,15014,238.27,0.000%,47.23446,21.36,52.31,463.0
TOTAL,14171,19,3,15014,238.27,0.000%,47.23446,21.36,52.31,463.0
