Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,19519,13,3,7413,104.99,0.000%,65.06312,29.42,30.24,463.0
TOTAL,19519,13,3,7413,104.99,0.000%,65.06312,29.42,30.24,463.0
