Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5449,51,3,27077,470.91,0.000%,18.16345,8.21,184.86,463.0
TOTAL,5449,51,3,27077,470.91,0.000%,18.16345,8.21,184.86,463.0
