Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1541,40,4,2545,76.29,0.000%,24.36595,10.47,12.02,440.0
TOTAL,1541,40,4,2545,76.29,0.000%,24.36595,10.47,12.02,440.0
