Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3186,91,3,31983,975.83,0.000%,10.61858,4.80,108.07,463.0
TOTAL,3186,91,3,31983,975.83,0.000%,10.61858,4.80,108.07,463.0
