Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3638,16,3,4834,147.59,0.000%,61.66206,26.50,30.41,440.0
TOTAL,3638,16,3,4834,147.59,0.000%,61.66206,26.50,30.41,440.0
