Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11569,54,4,120016,1878.82,0.009%,18.41119,7.91,8.54,440.1
TOTAL,11569,54,4,120016,1878.82,0.009%,18.41119,7.91,8.54,440.1
