Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,2418,121,3,24545,1138.62,0.000%,8.03205,3.63,81.75,463.0
TOTAL,2418,121,3,24545,1138.62,0.000%,8.03205,3.63,81.75,463.0
