Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8036,114,3,120005,3047.66,0.050%,8.69958,3.75,4.29,440.8
TOTAL,8036,114,3,120005,3047.66,0.050%,8.69958,3.75,4.29,440.8
