Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5531,172,3,120016,3894.55,0.090%,5.78229,2.49,2.84,441.5
TOTAL,5531,172,3,120016,3894.55,0.090%,5.78229,2.49,2.84,441.5
