Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4080,245,4,120010,4481.56,0.123%,4.06961,1.76,1.94,442.0
TOTAL,4080,245,4,120010,4481.56,0.123%,4.06961,1.76,1.94,442.0
