Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6413,52,3,64095,1013.34,0.000%,18.40547,8.32,187.33,463.0
TOTAL,6413,52,3,64095,1013.34,0.000%,18.40547,8.32,187.33,463.0
