Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8101,34,3,17652,278.75,0.000%,26.97645,12.20,12.54,463.0
TOTAL,8101,34,3,17652,278.75,0.000%,26.97645,12.20,12.54,463.0
