Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3300,36,9,17156,311.75,0.000%,27.26507,11.72,12.83,440.0
TOTAL,3300,36,9,17156,311.75,0.000%,27.26507,11.72,12.83,440.0
