Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10555,26,2,28049,376.50,0.000%,35.18310,15.91,16.35,463.0
TOTAL,10555,26,2,28049,376.50,0.000%,35.18310,15.91,16.35,463.0
