Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1335,44,6,25192,691.42,0.000%,22.62750,9.72,10.58,440.0
TOTAL,1335,44,6,25192,691.42,0.000%,22.62750,9.72,10.58,440.0
