Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11439,30,3,73067,781.36,0.000%,31.24462,14.13,318.21,463.0
TOTAL,11439,30,3,73067,781.36,0.000%,31.24462,14.13,318.21,463.0
