Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5520,63,3,72739,1228.21,0.000%,15.37502,6.95,17.03,463.0
TOTAL,5520,63,3,72739,1228.21,0.000%,15.37502,6.95,17.03,463.0
