Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,16405,17,3,15643,217.56,0.000%,54.68333,24.72,25.31,463.0
TOTAL,16405,17,3,15643,217.56,0.000%,54.68333,24.72,25.31,463.0
