Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5382,54,3,17792,506.11,0.000%,17.93827,8.11,19.87,463.0
TOTAL,5382,54,3,17792,506.11,0.000%,17.93827,8.11,19.87,463.0
