Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7336,39,4,40199,681.46,0.000%,24.45358,11.06,249.05,463.0
TOTAL,7336,39,4,40199,681.46,0.000%,24.45358,11.06,249.05,463.0
