Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4793,12,4,672,34.42,0.000%,78.57506,33.76,37.68,440.0
TOTAL,4793,12,4,672,34.42,0.000%,78.57506,33.76,37.68,440.0
