Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,9367,30,3,50678,597.70,0.000%,31.20659,14.11,317.61,463.0
TOTAL,9367,30,3,50678,597.70,0.000%,31.20659,14.11,317.61,463.0
