Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,6968,42,3,27214,536.04,0.000%,22.37198,10.12,227.70,463.0
TOTAL,6968,42,3,27214,536.04,0.000%,22.37198,10.12,227.70,463.0
