Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1980,156,5,29195,1712.11,0.000%,6.20347,2.67,313.32,440.0
TOTAL,1980,156,5,29195,1712.11,0.000%,6.20347,2.67,313.32,440.0
