Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,4772,59,4,39444,635.60,0.000%,15.91776,7.20,162.01,463.0
TOTAL,4772,59,4,39444,635.60,0.000%,15.91776,7.20,162.01,463.0
