Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11181,27,3,39578,547.82,0.000%,34.32397,15.52,38.01,463.0
TOTAL,11181,27,3,39578,547.82,0.000%,34.32397,15.52,38.01,463.0
