Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,6178,47,3,40294,724.86,0.000%,20.40843,9.23,207.71,463.0
TOTAL,6178,47,3,40294,724.86,0.000%,20.40843,9.23,207.71,463.0
