Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1977,156,3,48683,2022.47,0.000%,6.35305,2.87,7.08,463.0
TOTAL,1977,156,3,48683,2022.47,0.000%,6.35305,2.87,7.08,463.0
