Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1753,33,3,12366,324.08,0.000%,29.69928,12.76,14.65,440.0
TOTAL,1753,33,3,12366,324.08,0.000%,29.69928,12.76,14.65,440.0
