Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6506,43,3,28866,534.04,0.000%,21.62015,9.78,220.04,463.0
TOTAL,6506,43,3,28866,534.04,0.000%,21.62015,9.78,220.04,463.0
