Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5278,11,4,2008,51.13,0.000%,86.52459,37.18,42.50,440.0
TOTAL,5278,11,4,2008,51.13,0.000%,86.52459,37.18,42.50,440.0
