Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8542,33,3,31231,465.67,0.000%,28.47077,12.87,13.23,463.0
TOTAL,8542,33,3,31231,465.67,0.000%,28.47077,12.87,13.23,463.0
