Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,2951,98,4,26703,817.27,0.000%,9.83496,4.45,100.10,463.0
TOTAL,2951,98,4,26703,817.27,0.000%,9.83496,4.45,100.10,463.0
