Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,4470,75,3,80802,1626.27,0.000%,13.06078,5.91,14.46,463.0
TOTAL,4470,75,3,80802,1626.27,0.000%,13.06078,5.91,14.46,463.0
